"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US42101021700","Census Tract 217, Philadelphia County, Pennsylvania","5772","5653","4911","474","17","203","1","47","119","105","40","16","21","0","6","6","7","0","2","0","0","0","0","2","5","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021800","Census Tract 218, Philadelphia County, Pennsylvania","4259","4155","3311","564","6","226","2","46","104","98","38","7","21","0","4","11","2","6","6","0","0","0","0","3","0","5","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021900","Census Tract 219, Philadelphia County, Pennsylvania","1432","1415","1300","80","2","25","0","8","17","17","4","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101022000","Census Tract 220, Philadelphia County, Pennsylvania","1681","1652","1437","152","0","57","2","4","29","28","10","3","4","0","2","7","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023100","Census Tract 231, Philadelphia County, Pennsylvania","1262","1235","1161","41","1","24","0","8","27","26","6","3","15","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023500","Census Tract 235, Philadelphia County, Pennsylvania","1161","1131","668","431","7","19","0","6","30","28","13","4","10","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023600","Census Tract 236, Philadelphia County, Pennsylvania","2619","2538","1492","984","5","38","0","19","81","72","38","3","13","0","1","9","2","0","1","0","0","0","0","5","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023700","Census Tract 237, Philadelphia County, Pennsylvania","4566","4391","1359","2929","14","39","1","49","175","146","68","11","15","1","5","23","8","0","12","0","0","0","0","3","0","25","21","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023800","Census Tract 238, Philadelphia County, Pennsylvania","4391","4224","1293","2825","23","46","0","37","167","135","52","5","10","4","18","20","9","1","14","1","0","0","1","0","0","28","26","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023900","Census Tract 239, Philadelphia County, Pennsylvania","1777","1733","341","1299","9","73","1","10","44","38","13","0","4","0","1","7","2","2","9","0","0","0","0","0","0","6","2","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024000","Census Tract 240, Philadelphia County, Pennsylvania","3822","3689","1020","2482","13","136","1","37","133","104","48","0","6","3","2","24","5","2","12","0","0","1","0","1","0","29","25","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024100","Census Tract 241, Philadelphia County, Pennsylvania","1433","1403","211","1154","9","16","0","13","30","22","9","1","5","0","1","3","1","0","0","0","0","1","0","1","0","7","4","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024200","Census Tract 242, Philadelphia County, Pennsylvania","4236","4084","458","3538","15","18","3","52","152","113","35","5","7","4","4","33","16","0","9","0","0","0","0","0","0","34","27","3","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","4","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"1400000US42101024300","Census Tract 243, Philadelphia County, Pennsylvania","3913","3791","397","3314","10","33","0","37","122","103","61","3","6","0","0","16","6","1","9","0","0","0","0","0","1","19","15","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024400","Census Tract 244, Philadelphia County, Pennsylvania","3129","3051","148","2840","14","24","2","23","78","64","28","5","0","0","2","11","0","1","15","1","1","0","0","0","0","13","10","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024500","Census Tract 245, Philadelphia County, Pennsylvania","4035","3945","128","3756","12","8","1","40","90","69","31","2","0","0","2","14","4","1","14","0","0","1","0","0","0","19","16","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024600","Census Tract 246, Philadelphia County, Pennsylvania","2956","2902","214","2607","13","11","2","55","54","51","17","0","0","0","0","23","2","2","5","0","0","1","0","1","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024700","Census Tract 247, Philadelphia County, Pennsylvania","4423","4322","292","3941","20","22","1","46","101","86","24","2","1","0","0","33","13","0","11","0","0","0","0","2","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024800","Census Tract 248, Philadelphia County, Pennsylvania","1889","1857","28","1800","12","7","0","10","32","28","11","2","0","0","0","10","1","1","1","0","0","0","0","2","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024900","Census Tract 249, Philadelphia County, Pennsylvania","3311","3250","49","3154","8","8","0","31","61","48","13","0","0","0","0","17","1","0","17","0","0","0","0","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025200","Census Tract 252, Philadelphia County, Pennsylvania","7118","6919","381","6396","31","33","2","76","199","171","68","5","5","0","3","51","13","12","9","1","0","1","0","1","2","24","13","0","1","8","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025300","Census Tract 253, Philadelphia County, Pennsylvania","4002","3894","256","3557","24","25","1","31","108","81","35","3","6","0","3","22","5","1","5","0","0","0","0","0","1","18","6","7","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","9","4","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025400","Census Tract 254, Philadelphia County, Pennsylvania","3920","3811","345","3414","9","12","3","28","109","100","34","1","4","0","3","40","6","0","10","0","1","0","0","1","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025500","Census Tract 255, Philadelphia County, Pennsylvania","2571","2457","795","1585","12","41","0","24","114","95","46","8","9","0","5","17","1","0","8","0","0","0","0","1","0","18","13","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025600","Census Tract 256, Philadelphia County, Pennsylvania","2742","2621","1330","1194","7","53","0","37","121","87","37","0","17","0","3","19","3","2","4","0","0","1","0","1","0","34","28","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025700","Census Tract 257, Philadelphia County, Pennsylvania","3463","3360","2041","1119","9","161","0","30","103","84","31","3","20","2","5","15","3","0","1","0","0","2","0","2","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025800","Census Tract 258, Philadelphia County, Pennsylvania","1681","1641","58","1558","5","15","0","5","40","38","8","0","0","0","1","16","7","4","1","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025900","Census Tract 259, Philadelphia County, Pennsylvania","4755","4663","73","4525","11","8","5","41","92","76","28","6","0","0","1","24","10","4","3","0","0","0","0","0","0","16","10","0","0","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026000","Census Tract 260, Philadelphia County, Pennsylvania","2788","2732","51","2650","10","8","0","13","56","48","16","4","1","1","0","11","5","1","8","1","0","0","0","0","0","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026100","Census Tract 261, Philadelphia County, Pennsylvania","2995","2932","52","2859","3","4","1","13","63","53","16","0","0","0","1","13","6","11","6","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026200","Census Tract 262, Philadelphia County, Pennsylvania","4065","3961","47","3867","19","8","0","20","104","79","25","0","0","0","0","26","13","2","10","0","0","0","0","3","0","22","21","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026301","Census Tract 263.01, Philadelphia County, Pennsylvania","3840","3763","64","3670","12","8","1","8","77","69","27","3","1","0","0","25","2","1","9","1","0","0","0","0","0","8","6","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026302","Census Tract 263.02, Philadelphia County, Pennsylvania","5480","5350","75","5206","10","24","0","35","130","120","50","0","5","0","0","30","18","3","12","1","0","1","0","0","0","10","7","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026400","Census Tract 264, Philadelphia County, Pennsylvania","5241","5131","55","5034","20","11","2","9","110","97","45","1","0","0","0","25","7","10","8","0","0","1","0","0","0","12","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026500","Census Tract 265, Philadelphia County, Pennsylvania","4340","4261","49","4172","21","3","0","16","79","67","19","2","0","1","0","20","12","8","5","0","0","0","0","0","0","12","9","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026600","Census Tract 266, Philadelphia County, Pennsylvania","6667","6573","49","6466","18","9","0","31","94","78","24","1","0","0","0","24","12","3","14","0","0","0","0","0","0","15","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026700","Census Tract 267, Philadelphia County, Pennsylvania","6565","6441","61","6292","20","24","0","44","124","106","31","0","0","0","2","34","19","4","15","0","0","1","0","0","0","17","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101026800","Census Tract 268, Philadelphia County, Pennsylvania","4647","4520","278","4066","15","102","2","57","127","103","53","0","2","1","0","24","5","9","3","0","0","0","3","2","1","22","19","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026900","Census Tract 269, Philadelphia County, Pennsylvania","2199","2121","463","1481","10","60","2","105","78","66","22","2","1","0","1","16","12","4","6","0","0","0","2","0","0","10","1","1","0","1","0","0","0","0","0","0","4","1","1","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027000","Census Tract 270, Philadelphia County, Pennsylvania","2326","2270","294","1779","15","131","0","51","56","44","23","2","0","0","1","5","4","1","8","0","0","0","0","0","0","11","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027100","Census Tract 271, Philadelphia County, Pennsylvania","2453","2394","266","1497","9","515","0","107","59","43","6","0","1","0","1","10","9","2","10","0","0","0","0","4","0","15","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027200","Census Tract 272, Philadelphia County, Pennsylvania","4278","4173","374","3372","17","286","3","121","105","96","31","1","4","1","6","31","6","1","11","2","0","0","2","0","0","7","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027300","Census Tract 273, Philadelphia County, Pennsylvania","6069","5893","701","3126","9","1404","2","651","176","154","36","9","8","0","22","10","17","7","34","1","0","3","0","3","4","22","14","1","0","1","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027401","Census Tract 274.01, Philadelphia County, Pennsylvania","3457","3331","424","1689","7","964","6","241","126","113","30","2","13","3","11","8","14","3","14","4","0","3","1","6","1","13","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027402","Census Tract 274.02, Philadelphia County, Pennsylvania","6800","6581","857","4047","33","1052","9","583","219","175","55","3","11","0","26","10","19","4","23","6","0","6","1","9","2","35","31","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027500","Census Tract 275, Philadelphia County, Pennsylvania","4489","4379","529","3022","24","545","0","259","110","101","26","1","8","0","17","5","10","4","14","7","0","0","1","7","1","9","7","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027600","Census Tract 276, Philadelphia County, Pennsylvania","3600","3490","136","3243","20","58","1","32","110","80","21","2","1","0","0","25","3","10","12","0","1","0","1","2","2","23","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027700","Census Tract 277, Philadelphia County, Pennsylvania","4788","4708","47","4424","15","187","0","35","80","66","17","1","3","0","0","23","4","2","10","0","0","5","1","0","0","13","11","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027800","Census Tract 278, Philadelphia County, Pennsylvania","4481","4395","44","4258","19","44","1","29","86","72","26","0","0","0","2","16","6","4","13","0","0","3","0","2","0","14","12","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027901","Census Tract 279.01, Philadelphia County, Pennsylvania","3827","3738","45","3637","14","10","2","30","89","83","29","0","0","0","7","24","6","4","11","0","0","2","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027902","Census Tract 279.02, Philadelphia County, Pennsylvania","3873","3766","1712","1949","5","55","1","44","107","97","40","2","4","0","6","29","3","4","9","0","0","0","0","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028000","Census Tract 280, Philadelphia County, Pennsylvania","4272","4192","38","4063","17","27","1","46","80","78","14","0","0","0","8","29","6","7","14","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028100","Census Tract 281, Philadelphia County, Pennsylvania","3589","3492","130","3231","13","62","1","55","97","73","22","3","1","0","3","28","2","3","11","0","0","0","0","0","0","24","13","3","0","0","0","0","0","0","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028200","Census Tract 282, Philadelphia County, Pennsylvania","4899","4754","210","4115","19","305","1","104","145","131","27","3","1","0","10","34","10","3","37","2","0","1","0","0","3","14","10","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028300","Census Tract 283, Philadelphia County, Pennsylvania","6173","6040","166","5159","16","490","3","206","133","111","34","5","2","0","6","24","12","7","12","0","0","0","5","1","3","22","18","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028400","Census Tract 284, Philadelphia County, Pennsylvania","4085","3942","295","3104","36","61","0","446","143","120","39","5","0","2","15","7","4","1","28","0","0","12","0","0","7","19","13","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania","2375","2275","314","1124","7","319","1","510","100","84","16","2","4","1","14","9","3","1","12","1","0","2","6","11","2","16","8","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania","7124","6892","976","3782","41","728","6","1359","232","204","61","10","3","0","51","11","12","1","30","3","0","7","0","12","3","28","3","0","0","13","2","0","2","0","0","0","5","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania","2507","2360","621","748","38","31","2","920","147","124","19","1","0","0","49","8","3","0","30","0","0","7","0","4","3","20","13","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania","4245","4045","1098","1019","40","455","0","1433","200","187","29","2","12","9","93","4","4","3","18","0","0","5","0","4","4","13","4","1","0","2","1","0","1","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania","3857","3679","1070","1074","26","278","3","1228","178","160","18","4","13","0","60","5","1","5","24","4","0","12","0","10","4","16","11","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania","6315","6022","1413","1943","45","579","21","2021","293","279","53","4","28","6","89","7","5","1","58","3","1","10","0","8","6","14","3","2","0","3","0","0","1","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania","6160","5908","971","2802","26","1080","6","1023","252","235","41","2","16","2","76","18","6","6","29","1","0","2","0","22","14","15","7","0","0","1","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania","4685","4493","898","1849","23","1212","7","504","192","176","38","3","13","6","38","5","10","4","27","2","0","3","0","21","6","14","5","2","0","0","0","0","1","0","4","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania","4080","3887","1150","1569","37","333","7","791","193","157","41","11","5","0","31","9","16","3","24","0","0","4","0","6","7","23","11","0","2","1","0","0","5","0","0","0","0","0","0","0","0","1","0","0","3","0","13","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029300","Census Tract 293, Philadelphia County, Pennsylvania","2891","2743","1028","1243","44","52","0","376","148","132","56","7","5","1","31","10","1","0","11","0","0","3","0","2","5","11","9","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101029400","Census Tract 294, Philadelphia County, Pennsylvania","3141","3000","917","1456","13","38","0","576","141","130","27","17","3","1","39","4","0","0","18","0","0","7","0","5","9","10","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029800","Census Tract 298, Philadelphia County, Pennsylvania","4715","4485","2027","1754","18","127","6","553","230","210","108","12","11","1","31","17","5","1","16","0","0","3","0","0","5","16","5","2","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029900","Census Tract 299, Philadelphia County, Pennsylvania","4700","4508","1230","2483","32","71","1","691","192","171","71","5","8","1","38","13","4","0","23","0","0","2","0","2","4","13","7","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","8","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030000","Census Tract 300, Philadelphia County, Pennsylvania","7478","7158","1518","4613","24","147","4","852","320","280","112","3","2","1","37","34","9","2","59","0","0","16","0","3","2","34","24","1","0","0","0","0","0","0","1","2","0","2","0","0","1","3","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"1400000US42101030100","Census Tract 301, Philadelphia County, Pennsylvania","5869","5597","1743","3187","48","98","2","519","272","237","102","22","8","1","27","30","6","1","25","2","1","3","0","9","0","28","15","4","0","5","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","7","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030200","Census Tract 302, Philadelphia County, Pennsylvania","7345","6915","2161","3712","41","173","16","812","430","395","109","17","7","0","129","28","5","25","49","0","1","18","2","3","2","33","20","4","0","4","0","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030501","Census Tract 305.01, Philadelphia County, Pennsylvania","5231","5003","1218","2835","25","304","5","616","228","223","51","1","18","0","47","9","11","20","36","3","0","0","0","12","15","5","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030502","Census Tract 305.02, Philadelphia County, Pennsylvania","5839","5649","1454","3172","38","412","0","573","190","170","56","6","7","0","33","3","18","6","12","2","0","1","2","18","6","20","6","0","0","4","0","0","0","0","1","1","4","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101030600","Census Tract 306, Philadelphia County, Pennsylvania","7115","6875","3662","2063","15","443","3","689","240","229","91","18","19","0","35","10","9","4","21","0","0","5","0","3","14","10","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
