"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","hisp_pop","non_hisp_pop","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"1400000US42101021100","Census Tract 211, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2327","","","2221","1978","171","2","68","0","2","41","38","10","4","16","0","0","3","1","1","0","3","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021200","Census Tract 212, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2245","","","2133","1901","148","1","80","0","3","39","35","14","4","12","0","1","2","1","0","0","0","0","0","1","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021300","Census Tract 213, Philadelphia County, Pennsylvania","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3551","","","3364","3127","187","2","40","0","8","53","48","18","2","21","0","1","0","3","0","1","0","0","0","0","2","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0"
"1400000US42101021400","Census Tract 214, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3880","","","3707","3377","254","6","64","3","3","64","57","8","6","29","2","1","4","4","1","0","1","0","0","0","1","0","7","2","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0"
"1400000US42101021500","Census Tract 215, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3857","","","3696","3447","159","3","81","0","6","64","61","25","9","20","0","2","0","1","0","0","2","0","0","0","2","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101021600","Census Tract 216, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1826","","","1739","1505","162","3","67","0","2","28","27","14","7","4","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021700","Census Tract 217, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5772","","","5492","4810","464","11","201","1","5","90","80","35","13","16","0","1","5","7","0","2","0","0","0","0","1","0","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021800","Census Tract 218, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4259","","","3992","3203","547","6","225","1","10","86","84","36","6","20","0","1","10","2","6","0","0","0","0","0","3","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101021900","Census Tract 219, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1432","","","1381","1278","76","0","23","0","4","15","15","4","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101022000","Census Tract 220, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1681","","","1624","1414","150","0","57","2","1","26","26","10","3","4","0","0","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023100","Census Tract 231, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1262","","","1197","1129","41","1","24","0","2","26","25","6","3","15","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023500","Census Tract 235, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1161","","","1111","656","427","6","19","0","3","24","23","8","4","10","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023600","Census Tract 236, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2619","","","2478","1461","964","5","38","0","10","70","63","33","1","13","0","0","9","2","0","0","0","0","0","0","5","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101023700","Census Tract 237, Philadelphia County, Pennsylvania","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4566","","","4264","1319","2880","12","37","1","15","150","125","62","10","14","1","1","18","8","0","10","0","0","0","0","1","0","21","17","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0"
"1400000US42101023800","Census Tract 238, Philadelphia County, Pennsylvania","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4391","","","4113","1251","2781","22","43","0","16","125","96","51","3","9","4","5","10","8","1","3","1","0","0","1","0","0","25","23","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1400000US42101023900","Census Tract 239, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1777","","","1681","320","1279","8","73","0","1","33","29","11","0","4","0","1","7","2","2","2","0","0","0","0","0","0","4","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101024000","Census Tract 240, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3822","","","3588","987","2436","13","136","1","15","104","84","44","0","5","2","0","24","5","2","1","0","0","0","0","1","0","20","16","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"1400000US42101024100","Census Tract 241, Philadelphia County, Pennsylvania","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1433","","","1365","200","1143","3","15","0","4","25","18","9","1","5","0","0","2","1","0","0","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US42101024200","Census Tract 242, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","4236","","","3983","447","3498","12","17","3","6","129","98","30","3","7","4","2","28","16","0","8","0","0","0","0","0","0","29","25","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1400000US42101024300","Census Tract 243, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3913","","","3694","386","3258","10","33","0","7","109","91","56","3","6","0","0","15","5","0","6","0","0","0","0","0","0","18","14","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1400000US42101024400","Census Tract 244, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","3129","","","2980","146","2790","7","23","2","12","72","58","27","5","0","0","2","10","0","1","12","0","1","0","0","0","0","13","10","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"1400000US42101024500","Census Tract 245, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4035","","","3853","120","3712","9","8","0","4","69","52","30","2","0","0","0","13","3","1","3","0","0","0","0","0","0","17","15","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1400000US42101024600","Census Tract 246, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2956","","","2809","195","2579","11","11","2","11","46","44","14","0","0","0","0","23","2","2","2","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024700","Census Tract 247, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4423","","","4214","278","3887","20","21","1","7","75","71","20","2","0","0","0","33","9","0","7","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101024800","Census Tract 248, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1889","","","1830","26","1784","12","7","0","1","26","22","6","2","0","0","0","10","1","1","1","0","0","0","0","1","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101024900","Census Tract 249, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3311","","","3178","40","3123","6","8","0","1","49","37","13","0","0","0","0","15","1","0","8","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025200","Census Tract 252, Philadelphia County, Pennsylvania","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7118","","","6676","348","6262","21","33","2","10","172","147","58","2","5","0","0","48","13","12","6","1","0","1","0","1","0","21","12","0","1","6","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"1400000US42101025300","Census Tract 253, Philadelphia County, Pennsylvania","2","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4002","","","3775","229","3496","16","25","1","8","95","72","34","3","6","0","1","21","4","1","1","0","0","0","0","0","1","16","5","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"1400000US42101025400","Census Tract 254, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3920","","","3717","305","3382","8","12","3","7","97","88","33","0","4","0","1","39","6","0","3","0","1","0","0","1","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025500","Census Tract 255, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2571","","","2363","754","1554","10","41","0","4","98","86","45","6","9","0","3","15","1","0","6","0","0","0","0","1","0","12","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025600","Census Tract 256, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2742","","","2535","1294","1174","6","53","0","8","104","74","34","0","17","0","0","16","3","2","1","0","0","1","0","0","0","30","25","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025700","Census Tract 257, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3463","","","3217","1946","1096","9","161","0","5","88","74","31","1","19","2","1","15","3","0","0","0","0","0","0","2","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025800","Census Tract 258, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1681","","","1612","54","1539","4","15","0","0","36","34","5","0","0","0","0","16","7","4","1","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101025900","Census Tract 259, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4755","","","4574","63","4483","10","8","5","5","78","63","25","5","0","0","0","21","7","4","1","0","0","0","0","0","0","15","10","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"1400000US42101026000","Census Tract 260, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2788","","","2692","48","2626","9","8","0","1","43","39","16","3","1","0","0","11","5","1","2","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026100","Census Tract 261, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2995","","","2896","51","2834","3","4","1","3","60","51","16","0","0","0","1","13","6","11","4","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026200","Census Tract 262, Philadelphia County, Pennsylvania","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4065","","","3900","44","3824","18","8","0","6","86","66","20","0","0","0","0","25","13","2","6","0","0","0","0","0","0","17","16","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101026301","Census Tract 263.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3840","","","3714","61","3633","11","7","1","1","65","59","26","3","1","0","0","20","2","1","6","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1400000US42101026302","Census Tract 263.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5480","","","5251","67","5147","10","24","0","3","120","111","46","0","5","0","0","28","18","3","9","1","0","1","0","0","0","9","7","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1400000US42101026400","Census Tract 264, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5241","","","5086","53","4998","20","11","2","2","93","81","37","1","0","0","0","24","7","9","3","0","0","0","0","0","0","12","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1400000US42101026500","Census Tract 265, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4340","","","4182","43","4111","21","3","0","4","70","59","16","2","0","0","0","18","12","8","3","0","0","0","0","0","0","11","9","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1400000US42101026600","Census Tract 266, Philadelphia County, Pennsylvania","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6667","","","6472","33","6409","17","9","0","4","87","73","23","1","0","0","0","24","12","3","10","0","0","0","0","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026700","Census Tract 267, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","6565","","","6303","43","6213","20","24","0","3","102","85","30","0","0","0","0","26","19","4","5","0","0","1","0","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026800","Census Tract 268, Philadelphia County, Pennsylvania","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4647","","","4386","247","4012","11","101","2","13","112","93","50","0","1","0","0","23","5","9","0","0","0","0","3","1","1","18","16","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101026900","Census Tract 269, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2199","","","1967","422","1463","9","59","2","12","59","50","20","0","1","0","0","14","9","4","0","0","0","0","2","0","0","9","1","1","0","1","0","0","0","0","0","0","4","1","0","1","0","0","0","0","0","0"
"1400000US42101027000","Census Tract 270, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2326","","","2168","265","1750","13","129","0","11","41","31","18","0","0","0","0","5","4","1","3","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027100","Census Tract 271, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2453","","","2207","191","1480","9","515","0","12","45","31","2","0","1","0","0","9","9","2","4","0","0","0","0","4","0","14","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027200","Census Tract 272, Philadelphia County, Pennsylvania","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4278","","","3925","283","3325","17","285","3","12","77","69","29","1","3","1","0","20","6","1","4","2","0","0","2","0","0","6","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101027300","Census Tract 273, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6069","","","4886","406","3056","8","1394","2","20","99","85","24","8","8","0","0","10","16","6","10","1","0","0","0","2","0","14","7","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0"
"1400000US42101027401","Census Tract 274.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3457","","","2842","241","1654","5","942","0","0","76","75","25","0","12","2","2","6","14","3","3","2","0","0","1","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027402","Census Tract 274.02, Philadelphia County, Pennsylvania","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6800","","","5498","492","3943","21","1034","1","7","130","109","44","1","11","0","3","5","18","4","5","6","0","1","1","9","1","18","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101027500","Census Tract 275, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4489","","","3883","387","2920","19","545","0","12","73","64","19","1","6","0","0","4","10","3","8","7","0","0","1","5","0","9","7","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1400000US42101027600","Census Tract 276, Philadelphia County, Pennsylvania","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3600","","","3381","107","3196","13","58","1","6","98","73","20","2","1","0","0","25","3","10","7","0","1","0","1","1","2","18","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1400000US42101027700","Census Tract 277, Philadelphia County, Pennsylvania","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4788","","","4614","42","4373","9","187","0","3","70","58","17","1","3","0","0","23","3","2","8","0","0","0","1","0","0","11","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101027800","Census Tract 278, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4481","","","4269","36","4167","18","43","1","4","71","58","26","0","0","0","2","16","4","4","4","0","0","0","0","2","0","13","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US42101027901","Census Tract 279.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3827","","","3666","41","3592","13","10","2","8","77","71","27","0","0","0","2","24","6","4","6","0","0","2","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1400000US42101027902","Census Tract 279.02, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3873","","","3621","1646","1912","5","55","0","3","91","84","36","2","4","0","1","27","3","4","7","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028000","Census Tract 280, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4272","","","4086","29","4016","16","24","1","0","59","57","12","0","0","0","0","29","5","7","4","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028100","Census Tract 281, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3589","","","3363","98","3188","11","61","1","4","86","64","21","3","1","0","2","27","2","3","5","0","0","0","0","0","0","22","12","3","0","0","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0"
"1400000US42101028200","Census Tract 282, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4899","","","4525","155","4043","17","301","1","8","96","84","22","3","1","0","1","32","10","2","12","1","0","0","0","0","0","12","8","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0"
"1400000US42101028300","Census Tract 283, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6173","","","5726","109","5091","15","489","3","19","102","84","27","1","2","0","1","22","11","7","4","0","0","0","5","1","3","18","14","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0"
"1400000US42101028400","Census Tract 284, Philadelphia County, Pennsylvania","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4085","","","3172","81","3001","15","61","0","14","54","45","20","4","0","0","2","7","4","1","6","0","0","1","0","0","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028500","Census Tract 285, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2375","","","1443","44","1087","6","303","1","2","48","41","10","1","2","0","0","9","3","1","0","1","0","0","6","8","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028600","Census Tract 286, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7124","","","4623","285","3582","24","718","1","13","82","74","32","3","2","0","0","11","12","1","0","3","0","0","0","8","2","8","3","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"1400000US42101028700","Census Tract 287, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2507","","","782","93","653","2","31","0","3","27","26","12","0","0","0","1","4","0","0","5","0","0","1","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028800","Census Tract 288, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4245","","","1743","419","856","8","446","0","14","61","56","21","0","12","7","4","4","3","0","5","0","0","0","0","0","0","5","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028901","Census Tract 289.01, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3857","","","1572","347","925","4","277","1","18","38","37","7","3","12","0","0","3","0","5","1","2","0","0","0","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101028902","Census Tract 289.02, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6315","","","2902","519","1773","11","575","4","20","83","78","16","2","28","6","2","6","5","1","6","3","0","0","0","3","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"1400000US42101029000","Census Tract 290, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6160","","","4279","452","2707","4","1079","1","36","96","91","23","2","11","2","2","16","6","6","2","1","0","0","0","20","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029100","Census Tract 291, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","4685","","","3499","459","1803","11","1208","1","17","109","96","25","3","13","6","0","5","10","4","12","2","0","0","0","16","0","11","5","2","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0"
"1400000US42101029200","Census Tract 292, Philadelphia County, Pennsylvania","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4080","","","2495","697","1464","7","324","0","3","78","71","22","11","3","0","3","6","16","3","6","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029300","Census Tract 293, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2891","","","1984","762","1147","19","51","0","5","64","56","35","3","5","1","0","7","1","0","4","0","0","0","0","0","0","8","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"1400000US42101029400","Census Tract 294, Philadelphia County, Pennsylvania","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3141","","","2091","649","1390","3","35","0","14","45","39","16","15","2","1","0","3","0","0","2","0","0","0","0","0","0","5","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029800","Census Tract 298, Philadelphia County, Pennsylvania","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4715","","","3494","1694","1658","3","119","5","15","97","87","57","7","2","1","2","11","5","1","1","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US42101029900","Census Tract 299, Philadelphia County, Pennsylvania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4700","","","3280","850","2353","4","70","0","3","88","80","54","2","8","1","0","11","4","0","0","0","0","0","0","0","0","8","4","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
